City,Month,Disaster,Value,Unit,Threshold,Above/Below,Severity,Scale,Year
New York City,2029-03,Windstorm,18.628614568631303,m/s,11.0,Above,Very High,8.63017269142027,2029
New York City,2029-04,Windstorm,11.818967143688033,m/s,11.0,Above,High,5.668850970307354,2029
New York City,2029-05,Windstorm,7.229536537372507,m/s,11.0,Below,Medium,3.6730383101334234,2029
New York City,2029-06,Windstorm,7.1531151052120965,m/s,11.0,Below,Medium,3.6398048058280126,2029
New York City,2029-07,Windstorm,7.150548058085481,m/s,11.0,Below,Medium,3.638688470144124,2029
New York City,2029-08,Windstorm,5.574027262998413,m/s,11.0,Below,Low,2.953104476885261,2029
New York City,2029-09,Windstorm,6.982689371861137,m/s,11.0,Below,Medium,3.5656915082496146,2029
New York City,2029-10,Windstorm,5.845324303644818,m/s,11.0,Below,Low,3.071083833114052,2029
New York City,2029-11,Windstorm,16.45289830023086,m/s,11.0,Above,High,7.684015652365251,2029
New York City,2029-12,Windstorm,14.365766575614712,m/s,11.0,Above,High,6.7763815084460965,2029
San Francisco Bay Area,2029-01,Heatwave,12.861098280409577,°C,32.0,Below,Medium,3.666016248040529,2029
San Francisco Bay Area,2029-02,Heatwave,12.72015380859375,°C,32.0,Below,Medium,3.638138449311375,2029
San Francisco Bay Area,2029-03,Heatwave,16.194089752629818,°C,32.0,Below,Medium,4.325257892863294,2029
San Francisco Bay Area,2029-04,Heatwave,19.361138739170872,°C,32.0,Below,Medium,4.951677312331774,2029
San Francisco Bay Area,2029-05,Heatwave,23.45902646352529,°C,32.0,Below,High,5.76220991231555,2029
San Francisco Bay Area,2029-06,Heatwave,24.990962112191117,°C,32.0,Below,High,6.065215721123198,2029
San Francisco Bay Area,2029-07,Heatwave,27.028033447039046,°C,32.0,Below,High,6.468133720943905,2029
San Francisco Bay Area,2029-08,Heatwave,27.24364202135101,°C,32.0,Below,High,6.510779539978248,2029
San Francisco Bay Area,2029-09,Heatwave,26.61669057714662,°C,32.0,Below,High,6.386773071691072,2029
San Francisco Bay Area,2029-10,Heatwave,24.40667134961471,°C,32.0,Below,High,5.949647227598363,2029
San Francisco Bay Area,2029-11,Heatwave,17.468023079207075,°C,32.0,Below,Medium,4.577232705462464,2029
San Francisco Bay Area,2029-12,Heatwave,13.393529563965672,°C,32.0,Below,Medium,3.7713273111056855,2029
San Francisco Bay Area,2029-01,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2029
San Francisco Bay Area,2029-01,Flood,0.0,mm,50.0,Below,Low,1.0,2029
San Francisco Bay Area,2029-02,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2029
San Francisco Bay Area,2029-02,Flood,0.0,mm,50.0,Below,Low,1.0,2029
San Francisco Bay Area,2029-03,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2029
San Francisco Bay Area,2029-03,Flood,0.0,mm,50.0,Below,Low,1.0,2029
San Francisco Bay Area,2029-04,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2029
San Francisco Bay Area,2029-04,Flood,0.0,mm,50.0,Below,Low,1.0,2029
San Francisco Bay Area,2029-05,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2029
San Francisco Bay Area,2029-05,Flood,0.0,mm,50.0,Below,Low,1.0,2029
San Francisco Bay Area,2029-06,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2029
San Francisco Bay Area,2029-06,Flood,0.0,mm,50.0,Below,Low,1.0,2029
San Francisco Bay Area,2029-07,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2029
San Francisco Bay Area,2029-07,Flood,0.0,mm,50.0,Below,Low,1.0,2029
San Francisco Bay Area,2029-08,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2029
San Francisco Bay Area,2029-08,Flood,0.0,mm,50.0,Below,Low,1.0,2029
San Francisco Bay Area,2029-09,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2029
San Francisco Bay Area,2029-09,Flood,0.0,mm,50.0,Below,Low,1.0,2029
San Francisco Bay Area,2029-10,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2029
San Francisco Bay Area,2029-10,Flood,0.0,mm,50.0,Below,Low,1.0,2029
San Francisco Bay Area,2029-11,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2029
San Francisco Bay Area,2029-11,Flood,0.0,mm,50.0,Below,Low,1.0,2029
San Francisco Bay Area,2029-12,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2029
San Francisco Bay Area,2029-12,Flood,0.0,mm,50.0,Below,Low,1.0,2029
San Francisco Bay Area,2029-01,Cyclone,1017.4593859246896,hPa,1011.0,Above,High,6.7971763343902545,2029
San Francisco Bay Area,2029-02,Cyclone,1014.99460949988,hPa,1011.0,Above,High,6.3244944102886445,2029
San Francisco Bay Area,2029-03,Cyclone,1009.5089253928988,hPa,1011.0,Below,Medium,5.272478619890251,2029
San Francisco Bay Area,2029-04,Cyclone,1005.9622016893928,hPa,1011.0,Below,Medium,4.592306508718147,2029
San Francisco Bay Area,2029-05,Cyclone,1013.637994657812,hPa,1011.0,Above,High,6.06432991530285,2029
San Francisco Bay Area,2029-06,Cyclone,1013.7319648999322,hPa,1011.0,Above,High,6.082351036572345,2029
San Francisco Bay Area,2029-07,Cyclone,1018.0233220541448,hPa,1011.0,Above,High,6.905325054111107,2029
San Francisco Bay Area,2029-08,Cyclone,1018.8166955679402,hPa,1011.0,Above,High,7.057474074710818,2029
San Francisco Bay Area,2029-09,Cyclone,1016.997740699424,hPa,1011.0,Above,High,6.7086444289669265,2029
San Francisco Bay Area,2029-10,Cyclone,1013.7708693408092,hPa,1011.0,Above,High,6.0898119266493245,2029
San Francisco Bay Area,2029-11,Cyclone,1019.1702181632112,hPa,1011.0,Above,High,7.125270787980254,2029
San Francisco Bay Area,2029-12,Cyclone,1015.346421890032,hPa,1011.0,Above,High,6.391963149370207,2029
San Francisco Bay Area,2029-01,Windstorm,8.296319664834162,m/s,11.0,Below,Medium,4.136951909462729,2029
San Francisco Bay Area,2029-02,Windstorm,8.473364964485842,m/s,11.0,Below,Medium,4.213943867894972,2029
San Francisco Bay Area,2029-03,Windstorm,17.39777061820473,m/s,11.0,Above,Very High,8.094913712761915,2029
San Francisco Bay Area,2029-04,Windstorm,9.175144279571011,m/s,11.0,Below,Medium,4.519127704810989,2029
San Francisco Bay Area,2029-05,Windstorm,6.095045758741548,m/s,11.0,Below,Low,3.1796805816765565,2029
San Francisco Bay Area,2029-06,Windstorm,6.851072114382336,m/s,11.0,Below,Medium,3.508454911532783,2029
San Francisco Bay Area,2029-07,Windstorm,6.590866989515052,m/s,11.0,Below,Medium,3.3952991135700414,2029
San Francisco Bay Area,2029-08,Windstorm,4.075067237422381,m/s,11.0,Below,Low,2.301249453296392,2029
San Francisco Bay Area,2029-09,Windstorm,3.9669558933348488,m/s,11.0,Below,Low,2.2542349088469353,2029
San Francisco Bay Area,2029-10,Windstorm,3.004599134158931,m/s,11.0,Below,Low,1.8357333629418295,2029
San Francisco Bay Area,2029-11,Windstorm,9.544121786942254,m/s,11.0,Below,Medium,4.679585514003609,2029
San Francisco Bay Area,2029-12,Windstorm,16.99619025723328,m/s,11.0,Above,Very High,7.920277851092906,2029
Los Angeles,2029-01,Heatwave,12.285088469044505,°C,32.0,Below,Medium,3.552085666866432,2029
Los Angeles,2029-02,Heatwave,7.01702880859375,°C,32.0,Below,Low,2.5101015080331184,2029
Los Angeles,2029-03,Heatwave,15.930459139646892,°C,32.0,Below,Medium,4.273113661359238,2029
Los Angeles,2029-04,Heatwave,21.213975662856505,°C,32.0,Below,Medium,5.318155076028301,2029
Los Angeles,2029-05,Heatwave,33.47649434103612,°C,32.0,Above,High,7.7435927197939955,2029
Los Angeles,2029-06,Heatwave,35.547514103946185,°C,32.0,Above,Very High,8.153225473535127,2029
Los Angeles,2029-07,Heatwave,36.359707962201306,°C,32.0,Above,Very High,8.31387155363877,2029
Los Angeles,2029-08,Heatwave,35.5851573715746,°C,32.0,Above,Very High,8.16067104004038,2029
Los Angeles,2029-09,Heatwave,35.541894749273816,°C,32.0,Above,Very High,8.152114005759726,2029
Los Angeles,2029-10,Heatwave,27.205721765201694,°C,32.0,Below,High,6.503279187143765,2029
Los Angeles,2029-11,Heatwave,16.47300091772493,°C,32.0,Below,Medium,4.380424507230373,2029
Los Angeles,2029-12,Heatwave,7.354773710488751,°C,32.0,Below,Low,2.5769050106857803,2029
Los Angeles,2029-01,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2029
Los Angeles,2029-01,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Los Angeles,2029-02,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2029
Los Angeles,2029-02,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Los Angeles,2029-03,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2029
Los Angeles,2029-03,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Los Angeles,2029-04,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2029
Los Angeles,2029-04,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Los Angeles,2029-05,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2029
Los Angeles,2029-05,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Los Angeles,2029-06,Drought,0.5744768813690577,mm,0.0095467093425658,Above,Low,1.938453182140552,2029
Los Angeles,2029-06,Flood,0.5744768813690577,mm,50.0,Below,Low,1.938453182140552,2029
Los Angeles,2029-07,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2029
Los Angeles,2029-07,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Los Angeles,2029-08,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2029
Los Angeles,2029-08,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Los Angeles,2029-09,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2029
Los Angeles,2029-09,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Los Angeles,2029-10,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2029
Los Angeles,2029-10,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Los Angeles,2029-11,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2029
Los Angeles,2029-11,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Los Angeles,2029-12,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2029
Los Angeles,2029-12,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Los Angeles,2029-01,Cyclone,1020.012369666456,hPa,1011.0,Above,High,7.286774196132001,2029
Los Angeles,2029-02,Cyclone,1016.4227320060008,hPa,1011.0,Above,High,6.598372270873163,2029
Los Angeles,2029-03,Cyclone,1007.859723017672,hPa,1011.0,Below,Medium,4.956203218961996,2029
Los Angeles,2029-04,Cyclone,1008.771607895512,hPa,1011.0,Below,Medium,5.131079728765472,2029
Los Angeles,2029-05,Cyclone,1007.9115377627694,hPa,1011.0,Below,Medium,4.966139979620269,2029
Los Angeles,2029-06,Cyclone,1007.840082060766,hPa,1011.0,Below,Medium,4.95243657903147,2029
Los Angeles,2029-07,Cyclone,1014.8140835288706,hPa,1011.0,Above,High,6.2898740842955405,2029
Los Angeles,2029-08,Cyclone,1014.4593936361788,hPa,1011.0,Above,High,6.221853512835434,2029
Los Angeles,2029-09,Cyclone,1016.0926205841712,hPa,1011.0,Above,High,6.535065229931139,2029
Los Angeles,2029-10,Cyclone,1015.7317998796424,hPa,1011.0,Above,High,6.465868923460647,2029
Los Angeles,2029-11,Cyclone,1018.2456404168202,hPa,1011.0,Above,High,6.9479601062702905,2029
Los Angeles,2029-12,Cyclone,1019.7737769093936,hPa,1011.0,Above,High,7.241018125784292,2029
Los Angeles,2029-01,Windstorm,6.241572064158676,m/s,11.0,Below,Low,3.2434006987206163,2029
Los Angeles,2029-02,Windstorm,13.413736761616263,m/s,11.0,Above,High,6.362370856879333,2029
Los Angeles,2029-03,Windstorm,21.10516458659212,m/s,11.0,Above,Very High,9.707153760182589,2029
Los Angeles,2029-04,Windstorm,11.484922073594038,m/s,11.0,Above,High,5.5235842831839355,2029
Los Angeles,2029-05,Windstorm,6.4088874845082255,m/s,11.0,Below,Medium,3.3161614097588075,2029
Los Angeles,2029-06,Windstorm,9.835200022219398,m/s,11.0,Below,Medium,4.8061671483936745,2029
Los Angeles,2029-07,Windstorm,4.0661892232529215,m/s,11.0,Below,Low,2.297388657786764,2029
Los Angeles,2029-08,Windstorm,4.079456777332444,m/s,11.0,Below,Low,2.3031583391858064,2029
Los Angeles,2029-09,Windstorm,5.972587328956669,m/s,11.0,Below,Low,3.126426898273357,2029
Los Angeles,2029-10,Windstorm,6.305173848311729,m/s,11.0,Below,Medium,3.2710593032210604,2029
Los Angeles,2029-11,Windstorm,15.725405769148267,m/s,11.0,Above,High,7.367649870144119,2029
Los Angeles,2029-12,Windstorm,16.710558172507202,m/s,11.0,Above,Very High,7.796064592466943,2029
Chicago,2029-01,Heatwave,13.848727352341912,°C,32.0,Below,Medium,3.861362146547056,2029
Chicago,2029-02,Heatwave,8.58929443359375,°C,32.0,Below,Low,2.82108429492661,2029
Chicago,2029-03,Heatwave,11.752186269964009,°C,32.0,Below,Medium,3.4466814601111495,2029
Chicago,2029-04,Heatwave,19.057699544738803,°C,32.0,Below,Medium,4.891659230885007,2029
Chicago,2029-05,Heatwave,23.82051219699961,°C,32.0,Below,High,5.833709180015994,2029
Chicago,2029-06,Heatwave,29.95391448438164,°C,32.0,Below,High,7.0468518615962665,2029
Chicago,2029-07,Heatwave,38.118255615234375,°C,32.0,Above,Very High,8.661699580487117,2029
Chicago,2029-08,Heatwave,35.84195025840715,°C,32.0,Above,Very High,8.211462818688858,2029
Chicago,2029-09,Heatwave,31.059486453531004,°C,32.0,Below,High,7.265526013476547,2029
Chicago,2029-10,Heatwave,22.509087872919704,°C,32.0,Below,High,5.574318918842866,2029
Chicago,2029-11,Heatwave,13.994283557637551,°C,32.0,Below,Medium,3.890152112856011,2029
Chicago,2029-12,Heatwave,12.552298202097823,°C,32.0,Below,Medium,3.604937822474672,2029
Chicago,2029-01,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2029
Chicago,2029-01,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Chicago,2029-02,Drought,0.0005295940220743,mm,0.0115479307937854,Below,Low,1.0008651335003662,2029
Chicago,2029-02,Flood,0.0005295940220743,mm,50.0,Below,Low,1.0008651335003662,2029
Chicago,2029-03,Drought,0.0007925392517752,mm,0.0115479307937854,Below,Low,1.0012946752200491,2029
Chicago,2029-03,Flood,0.0007925392517752,mm,50.0,Below,Low,1.0012946752200491,2029
Chicago,2029-04,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2029
Chicago,2029-04,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Chicago,2029-05,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2029
Chicago,2029-05,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Chicago,2029-06,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2029
Chicago,2029-06,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Chicago,2029-07,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2029
Chicago,2029-07,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Chicago,2029-08,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2029
Chicago,2029-08,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Chicago,2029-09,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2029
Chicago,2029-09,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Chicago,2029-10,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2029
Chicago,2029-10,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Chicago,2029-11,Drought,0.0143516518000722,mm,0.0115479307937854,Above,Low,1.023444552318022,2029
Chicago,2029-11,Flood,0.0143516518000722,mm,50.0,Below,Low,1.023444552318022,2029
Chicago,2029-12,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2029
Chicago,2029-12,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Chicago,2029-01,Cyclone,1008.8436326196736,hPa,1011.0,Below,Medium,5.144892253445963,2029
Chicago,2029-02,Cyclone,1013.3759420321196,hPa,1011.0,Above,High,6.014074834119284,2029
Chicago,2029-03,Cyclone,1001.7135945919036,hPa,1011.0,Below,Medium,3.7775308733385495,2029
Chicago,2029-04,Cyclone,1008.8340680339842,hPa,1011.0,Below,Medium,5.14305800725576,2029
Chicago,2029-05,Cyclone,1012.621296637197,hPa,1011.0,Above,High,5.869352889485309,2029
Chicago,2029-06,Cyclone,1015.4325057428327,hPa,1011.0,Above,High,6.408471860166991,2029
Chicago,2029-07,Cyclone,1018.3274326150362,hPa,1011.0,Above,High,6.963645786009878,2029
Chicago,2029-08,Cyclone,1022.1386437318508,hPa,1011.0,Above,High,7.694539909192884,2029
Chicago,2029-09,Cyclone,1019.5082294264004,hPa,1011.0,Above,High,7.190092819156819,2029
Chicago,2029-10,Cyclone,1011.1366241458038,hPa,1011.0,Above,High,5.584630168662194,2029
Chicago,2029-11,Cyclone,1019.4914593053678,hPa,1011.0,Above,High,7.18687673310646,2029
Chicago,2029-12,Cyclone,1010.1398870285022,hPa,1011.0,Below,Medium,5.393481140422857,2029
Chicago,2029-01,Windstorm,5.049946065038718,m/s,11.0,Below,Low,2.725196490128097,2029
Chicago,2029-02,Windstorm,7.782392456038084,m/s,11.0,Below,Medium,3.9134596033994034,2029
Chicago,2029-03,Windstorm,10.067980423147295,m/s,11.0,Below,Medium,4.9073967149924025,2029
Chicago,2029-04,Windstorm,12.748943481495385,m/s,11.0,Above,High,6.07327119317857,2029
Chicago,2029-05,Windstorm,5.834177536642718,m/s,11.0,Below,Low,3.0662364216133344,2029
Chicago,2029-06,Windstorm,7.048736002116974,m/s,11.0,Below,Medium,3.594413306689062,2029
Chicago,2029-07,Windstorm,6.305835559736436,m/s,11.0,Below,Medium,3.271347062673615,2029
Chicago,2029-08,Windstorm,6.14252799597357,m/s,11.0,Below,Low,3.200329254318135,2029
Chicago,2029-09,Windstorm,4.793635476756267,m/s,11.0,Below,Low,2.6137343152067025,2029
Chicago,2029-10,Windstorm,5.9770560312299335,m/s,11.0,Below,Low,3.128370209619922,2029
Chicago,2029-11,Windstorm,10.231306398200612,m/s,11.0,Below,Medium,4.978422529893733,2029
Chicago,2029-12,Windstorm,8.704256986067493,m/s,11.0,Below,Medium,4.314352232098514,2029
Houston,2029-01,Heatwave,12.57171630859375,°C,32.0,Below,Medium,3.608778583716461,2029
Houston,2029-02,Heatwave,23.962020689148336,°C,32.0,Below,High,5.8616985378940605,2029
Houston,2029-03,Heatwave,28.430133152506524,°C,32.0,Below,High,6.745458917765416,2029
Houston,2029-04,Heatwave,33.01466058044856,°C,32.0,Above,High,7.652245336969275,2029
Houston,2029-05,Heatwave,37.43701294954635,°C,32.0,Above,Very High,8.526954700641248,2029
Houston,2029-06,Heatwave,42.51114903532951,°C,32.0,Above,Very High,9.530582176776957,2029
Houston,2029-07,Heatwave,44.88442993164063,°C,32.0,Above,Very High,10.0,2029
Houston,2029-08,Heatwave,43.57267012938342,°C,32.0,Above,Very High,9.740543383665972,2029
Houston,2029-09,Heatwave,40.72622502106381,°C,32.0,Above,Very High,9.177537096147232,2029
Houston,2029-10,Heatwave,34.66712294656772,°C,32.0,Above,Very High,7.979090460134994,2029
Houston,2029-11,Heatwave,25.926575835496937,°C,32.0,Below,High,6.2502733592875135,2029
Houston,2029-12,Heatwave,12.57171630859375,°C,32.0,Below,Medium,3.608778583716461,2029
Houston,2029-01,Drought,0.0,mm,0.0,Above,Low,1.0,2029
Houston,2029-01,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Houston,2029-02,Drought,0.0,mm,0.0,Above,Low,1.0,2029
Houston,2029-02,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Houston,2029-03,Drought,0.0,mm,0.0,Above,Low,1.0,2029
Houston,2029-03,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Houston,2029-04,Drought,0.0,mm,0.0,Above,Low,1.0,2029
Houston,2029-04,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Houston,2029-05,Drought,0.0,mm,0.0,Above,Low,1.0,2029
Houston,2029-05,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Houston,2029-06,Drought,0.0,mm,0.0,Above,Low,1.0,2029
Houston,2029-06,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Houston,2029-07,Drought,0.0,mm,0.0,Above,Low,1.0,2029
Houston,2029-07,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Houston,2029-08,Drought,0.0,mm,0.0,Above,Low,1.0,2029
Houston,2029-08,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Houston,2029-09,Drought,0.0,mm,0.0,Above,Low,1.0,2029
Houston,2029-09,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Houston,2029-10,Drought,0.0,mm,0.0,Above,Low,1.0,2029
Houston,2029-10,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Houston,2029-11,Drought,0.0,mm,0.0,Above,Low,1.0,2029
Houston,2029-11,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Houston,2029-12,Drought,0.0,mm,0.0,Above,Low,1.0,2029
Houston,2029-12,Flood,0.0,mm,50.0,Below,Low,1.0,2029
Houston,2029-01,Cyclone,1022.2774773815992,hPa,1011.0,Above,High,7.721164699998468,2029
Houston,2029-02,Cyclone,1017.2834439744564,hPa,1011.0,Above,High,6.763435107912544,2029
Houston,2029-03,Cyclone,1005.319318901752,hPa,1011.0,Below,Medium,4.469017812033485,2029
Houston,2029-04,Cyclone,1011.2688359770495,hPa,1011.0,Above,High,5.609985061768598,2029
Houston,2029-05,Cyclone,1006.1359073960608,hPa,1011.0,Below,Medium,4.625618880107612,2029
Houston,2029-06,Cyclone,1007.55526945007,hPa,1011.0,Below,Medium,4.897816707031279,2029
Houston,2029-07,Cyclone,1012.712020219681,hPa,1011.0,Above,High,5.886751383360155,2029
Houston,2029-08,Cyclone,1012.7295142921294,hPa,1011.0,Above,High,5.89010630502446,2029
Houston,2029-09,Cyclone,1011.414796163268,hPa,1011.0,Above,High,5.637976542443881,2029
Houston,2029-10,Cyclone,1011.7674294117948,hPa,1011.0,Above,High,5.705602701448836,2029
Houston,2029-11,Cyclone,1015.3870002733032,hPa,1011.0,Above,High,6.399745059359479,2029
Houston,2029-12,Cyclone,1022.0347472679744,hPa,1011.0,Above,High,7.674615189060801,2029
Houston,2029-01,Windstorm,4.774092070667944,m/s,11.0,Below,Low,2.605235444510124,2029
Houston,2029-02,Windstorm,12.240691031441465,m/s,11.0,Above,High,5.852246678070716,2029
Houston,2029-03,Windstorm,10.48685864483508,m/s,11.0,Below,Medium,5.089554923630572,2029
Houston,2029-04,Windstorm,9.100814312635446,m/s,11.0,Below,Medium,4.486803719165326,2029
