City,Month,Disaster,Value,Unit,Threshold,Above/Below,Severity,Scale,Year
New York City,2026-01,Heatwave,8.602508544921875,°C,32.0,Below,Low,2.823697950724841,2026
New York City,2026-02,Heatwave,8.850224824151931,°C,32.0,Below,Low,2.8726944419340477,2026
New York City,2026-03,Heatwave,9.48452210262101,°C,32.0,Below,Low,2.998153863192635,2026
New York City,2026-04,Heatwave,13.958144344688234,°C,32.0,Below,Medium,3.883004037505119,2026
New York City,2026-05,Heatwave,19.71958988012693,°C,32.0,Below,Medium,5.022576359545673,2026
New York City,2026-06,Heatwave,29.60049378276756,°C,32.0,Below,High,6.976947798958124,2026
New York City,2026-07,Heatwave,29.630393547974545,°C,32.0,Below,High,6.982861756602226,2026
New York City,2026-08,Heatwave,29.63832114584396,°C,32.0,Below,High,6.984429778213588,2026
New York City,2026-09,Heatwave,29.59316995010929,°C,32.0,Below,High,6.975499197745582,2026
New York City,2026-10,Heatwave,19.36936841539146,°C,32.0,Below,Medium,4.953305082859613,2026
New York City,2026-11,Heatwave,13.593642743103135,°C,32.0,Below,Medium,3.810908252870716,2026
New York City,2026-12,Heatwave,8.602508544921875,°C,32.0,Below,Low,2.823697950724841,2026
New York City,2026-01,Drought,0.0020282123126647,mm,0.0621003741262693,Below,Low,1.0033132443804194,2026
New York City,2026-01,Flood,0.0020282123126647,mm,50.0,Below,Low,1.0033132443804194,2026
New York City,2026-02,Drought,0.0182629338594141,mm,0.0621003741262693,Below,Low,1.0298339392783662,2026
New York City,2026-02,Flood,0.0182629338594141,mm,50.0,Below,Low,1.0298339392783662,2026
New York City,2026-03,Drought,0.0364362124055259,mm,0.0621003741262693,Below,Low,1.059521419548906,2026
New York City,2026-03,Flood,0.0364362124055259,mm,50.0,Below,Low,1.059521419548906,2026
New York City,2026-04,Drought,0.0138482446083005,mm,0.0621003741262693,Below,Low,1.0226221970651792,2026
New York City,2026-04,Flood,0.0138482446083005,mm,50.0,Below,Low,1.0226221970651792,2026
New York City,2026-05,Drought,0.0,mm,0.0621003741262693,Below,Low,1.0,2026
New York City,2026-05,Flood,0.0,mm,50.0,Below,Low,1.0,2026
New York City,2026-06,Drought,0.3905235569111028,mm,0.0621003741262693,Above,Low,1.637950954285018,2026
New York City,2026-06,Flood,0.3905235569111028,mm,50.0,Below,Low,1.637950954285018,2026
New York City,2026-07,Drought,0.0,mm,0.0621003741262693,Below,Low,1.0,2026
New York City,2026-07,Flood,0.0,mm,50.0,Below,Low,1.0,2026
New York City,2026-08,Drought,0.0,mm,0.0621003741262693,Below,Low,1.0,2026
New York City,2026-08,Flood,0.0,mm,50.0,Below,Low,1.0,2026
New York City,2026-09,Drought,0.4956131243358726,mm,0.0621003741262693,Above,Low,1.8096230304955008,2026
New York City,2026-09,Flood,0.4956131243358726,mm,50.0,Below,Low,1.8096230304955008,2026
New York City,2026-10,Drought,0.0351249027251919,mm,0.0621003741262693,Below,Low,1.0573792920200342,2026
New York City,2026-10,Flood,0.0351249027251919,mm,50.0,Below,Low,1.0573792920200342,2026
New York City,2026-11,Drought,0.0,mm,0.0621003741262693,Below,Low,1.0,2026
New York City,2026-11,Flood,0.0,mm,50.0,Below,Low,1.0,2026
New York City,2026-12,Drought,0.0,mm,0.0621003741262693,Below,Low,1.0,2026
New York City,2026-12,Flood,0.0,mm,50.0,Below,Low,1.0,2026
New York City,2026-01,Cyclone,1005.173850300274,hPa,1011.0,Below,Medium,4.441120604907162,2026
New York City,2026-02,Cyclone,1032.7766078384343,hPa,1011.0,Above,Very High,9.734632995044294,2026
New York City,2026-03,Cyclone,1013.4821490250886,hPa,1011.0,Above,High,6.03444265542928,2026
New York City,2026-04,Cyclone,1011.5806542772,hPa,1011.0,Above,High,5.6697839435664,2026
New York City,2026-05,Cyclone,1015.9498498091676,hPa,1011.0,Above,High,6.507685397847842,2026
New York City,2026-06,Cyclone,1013.549338235763,hPa,1011.0,Above,High,6.047327850638379,2026
New York City,2026-07,Cyclone,1016.131596815584,hPa,1011.0,Above,High,6.54253988762138,2026
New York City,2026-08,Cyclone,1013.5845485080844,hPa,1011.0,Above,High,6.054080292402054,2026
New York City,2026-09,Cyclone,1018.952401709368,hPa,1011.0,Above,High,7.083499088337544,2026
New York City,2026-10,Cyclone,1019.6269732062808,hPa,1011.0,Above,High,7.212864879853286,2026
New York City,2026-11,Cyclone,1024.0478643629106,hPa,1011.0,Above,Very High,8.060680250499294,2026
New York City,2026-12,Cyclone,1032.9516570352223,hPa,1011.0,Above,Very High,9.76820301393823,2026
New York City,2026-01,Windstorm,12.553808258916138,m/s,11.0,Above,High,5.988412442480043,2026
New York City,2026-02,Windstorm,10.723142661179065,m/s,11.0,Below,Medium,5.192308112788096,2026
New York City,2026-03,Windstorm,10.881494342365324,m/s,11.0,Below,Medium,5.261170748958357,2026
New York City,2026-04,Windstorm,12.316428639465196,m/s,11.0,Above,High,5.885182806734923,2026
New York City,2026-05,Windstorm,7.223980286742834,m/s,11.0,Below,Medium,3.670622054980869,2026
