City,Month,Disaster,Value,Unit,Threshold,Above/Below,Severity,Scale,Year
San Francisco Bay Area,2027-03,Flood,0.0,mm,50.0,Below,Low,1.0,2027
San Francisco Bay Area,2027-04,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2027
San Francisco Bay Area,2027-04,Flood,0.0,mm,50.0,Below,Low,1.0,2027
San Francisco Bay Area,2027-05,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2027
San Francisco Bay Area,2027-05,Flood,0.0,mm,50.0,Below,Low,1.0,2027
San Francisco Bay Area,2027-06,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2027
San Francisco Bay Area,2027-06,Flood,0.0,mm,50.0,Below,Low,1.0,2027
San Francisco Bay Area,2027-07,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2027
San Francisco Bay Area,2027-07,Flood,0.0,mm,50.0,Below,Low,1.0,2027
San Francisco Bay Area,2027-08,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2027
San Francisco Bay Area,2027-08,Flood,0.0,mm,50.0,Below,Low,1.0,2027
San Francisco Bay Area,2027-09,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2027
San Francisco Bay Area,2027-09,Flood,0.0,mm,50.0,Below,Low,1.0,2027
San Francisco Bay Area,2027-10,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2027
San Francisco Bay Area,2027-10,Flood,0.0,mm,50.0,Below,Low,1.0,2027
San Francisco Bay Area,2027-11,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2027
San Francisco Bay Area,2027-11,Flood,0.0,mm,50.0,Below,Low,1.0,2027
San Francisco Bay Area,2027-12,Drought,0.0,mm,9.756336713004153e-06,Below,Low,1.0,2027
San Francisco Bay Area,2027-12,Flood,0.0,mm,50.0,Below,Low,1.0,2027
San Francisco Bay Area,2027-01,Cyclone,1023.167512584871,hPa,1011.0,Above,Very High,7.891850993556795,2027
San Francisco Bay Area,2027-02,Cyclone,1026.645445248941,hPa,1011.0,Above,Very High,8.558830719182591,2027
San Francisco Bay Area,2027-03,Cyclone,1014.691056616876,hPa,1011.0,Above,High,6.266280626936684,2027
San Francisco Bay Area,2027-04,Cyclone,1013.9638513040366,hPa,1011.0,Above,High,6.126820997645388,2027
San Francisco Bay Area,2027-05,Cyclone,1013.4630104795943,hPa,1011.0,Above,High,6.030772365330081,2027
San Francisco Bay Area,2027-06,Cyclone,1013.6142299150608,hPa,1011.0,Above,High,6.059772437303497,2027
San Francisco Bay Area,2027-07,Cyclone,1016.73452080034,hPa,1011.0,Above,High,6.6581654942008806,2027
San Francisco Bay Area,2027-08,Cyclone,1017.2561861385576,hPa,1011.0,Above,High,6.758207742789361,2027
San Francisco Bay Area,2027-09,Cyclone,1020.8496380019532,hPa,1011.0,Above,High,7.447341135927645,2027
San Francisco Bay Area,2027-10,Cyclone,1014.0229442058916,hPa,1011.0,Above,High,6.13815352511864,2027
San Francisco Bay Area,2027-11,Cyclone,1023.6914026173235,hPa,1011.0,Above,Very High,7.992319882363389,2027
San Francisco Bay Area,2027-12,Cyclone,1014.6264343762812,hPa,1011.0,Above,High,6.253887711815995,2027
San Francisco Bay Area,2027-01,Windstorm,13.834041106230153,m/s,11.0,Above,High,6.545149245760988,2027
San Francisco Bay Area,2027-02,Windstorm,2.592644214630127,m/s,11.0,Below,Low,1.6565859012316322,2027
San Francisco Bay Area,2027-03,Windstorm,9.567724867978296,m/s,11.0,Below,Medium,4.6898498217122855,2027
San Francisco Bay Area,2027-04,Windstorm,9.566388841121498,m/s,11.0,Below,Medium,4.689268821683337,2027
San Francisco Bay Area,2027-05,Windstorm,10.521342715122028,m/s,11.0,Below,Medium,5.104551063665528,2027
San Francisco Bay Area,2027-06,Windstorm,3.8602668703567695,m/s,11.0,Below,Low,2.207838891339181,2027
San Francisco Bay Area,2027-07,Windstorm,5.325519951935861,m/s,11.0,Below,Low,2.845035724983465,2027
San Francisco Bay Area,2027-08,Windstorm,2.716246474537909,m/s,11.0,Below,Low,1.710337003778121,2027
San Francisco Bay Area,2027-09,Windstorm,3.4874910981006706,m/s,11.0,Below,Low,2.0457293249256416,2027
San Francisco Bay Area,2027-10,Windstorm,3.4918118673802407,m/s,11.0,Below,Low,2.047608304426495,2027
San Francisco Bay Area,2027-11,Windstorm,6.384152196514594,m/s,11.0,Below,Medium,3.305404737490399,2027
San Francisco Bay Area,2027-12,Windstorm,16.01675632556222,m/s,11.0,Above,High,7.494349929240668,2027
Los Angeles,2027-01,Heatwave,14.097978599168163,°C,32.0,Below,Medium,3.910662243262396,2027
Los Angeles,2027-02,Heatwave,17.08285459608473,°C,32.0,Below,Medium,4.501049160900822,2027
Los Angeles,2027-03,Heatwave,14.795427600703867,°C,32.0,Below,Medium,4.048612619308845,2027
Los Angeles,2027-04,Heatwave,20.793977236090893,°C,32.0,Below,Medium,5.2350824201299355,2027
Los Angeles,2027-05,Heatwave,25.76561105549387,°C,32.0,Below,High,6.218435688170681,2027
Los Angeles,2027-06,Heatwave,34.71520273467082,°C,32.0,Above,Very High,7.98860029502536,2027
Los Angeles,2027-07,Heatwave,35.58163665564013,°C,32.0,Above,Very High,8.15997466785253,2027
Los Angeles,2027-08,Heatwave,35.58320272525108,°C,32.0,Above,Very High,8.160284425112586,2027
Los Angeles,2027-09,Heatwave,35.533391490189686,°C,32.0,Above,Very High,8.15043212251709,2027
Los Angeles,2027-10,Heatwave,27.681195704666408,°C,32.0,Below,High,6.597324498851171,2027
Los Angeles,2027-11,Heatwave,16.04844306403587,°C,32.0,Below,Medium,4.296450029611336,2027
Los Angeles,2027-12,Heatwave,12.102765999879946,°C,32.0,Below,Medium,3.516023599062782,2027
Los Angeles,2027-01,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2027
Los Angeles,2027-01,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Los Angeles,2027-02,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2027
Los Angeles,2027-02,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Los Angeles,2027-03,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2027
Los Angeles,2027-03,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Los Angeles,2027-04,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2027
Los Angeles,2027-04,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Los Angeles,2027-05,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2027
Los Angeles,2027-05,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Los Angeles,2027-06,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2027
Los Angeles,2027-06,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Los Angeles,2027-07,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2027
Los Angeles,2027-07,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Los Angeles,2027-08,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2027
Los Angeles,2027-08,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Los Angeles,2027-09,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2027
Los Angeles,2027-09,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Los Angeles,2027-10,Drought,0.0005499744303453,mm,0.0095467093425658,Below,Low,1.0008984265006862,2027
Los Angeles,2027-10,Flood,0.0005499744303453,mm,50.0,Below,Low,1.0008984265006862,2027
Los Angeles,2027-11,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2027
Los Angeles,2027-11,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Los Angeles,2027-12,Drought,0.0,mm,0.0095467093425658,Below,Low,1.0,2027
Los Angeles,2027-12,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Los Angeles,2027-01,Cyclone,1024.9822076148514,hPa,1011.0,Above,Very High,8.239863709758833,2027
Los Angeles,2027-02,Cyclone,1024.303839575109,hPa,1011.0,Above,Very High,8.109769837127246,2027
Los Angeles,2027-03,Cyclone,1009.7192875923172,hPa,1011.0,Below,Medium,5.312820781628911,2027
Los Angeles,2027-04,Cyclone,1007.923795456007,hPa,1011.0,Below,Medium,4.9684906958825215,2027
Los Angeles,2027-05,Cyclone,1009.6996374751216,hPa,1011.0,Below,Medium,5.309052384985971,2027
Los Angeles,2027-06,Cyclone,1008.18390497033,hPa,1011.0,Below,Medium,5.018373137336335,2027
Los Angeles,2027-07,Cyclone,1012.6319785766716,hPa,1011.0,Above,High,5.871401415937103,2027
Los Angeles,2027-08,Cyclone,1016.2124072019312,hPa,1011.0,Above,High,6.558037280618785,2027
Los Angeles,2027-09,Cyclone,1018.1164042739427,hPa,1011.0,Above,High,6.923175875106818,2027
Los Angeles,2027-10,Cyclone,1016.2543206109284,hPa,1011.0,Above,High,6.566075214855344,2027
Los Angeles,2027-11,Cyclone,1023.0549405598946,hPa,1011.0,Above,Very High,7.8702625197178415,2027
Los Angeles,2027-12,Cyclone,1021.5611404034522,hPa,1011.0,Above,High,7.583789343058423,2027
Los Angeles,2027-01,Windstorm,15.443431596210493,m/s,11.0,Above,High,7.245027333174749,2027
Los Angeles,2027-02,Windstorm,3.905943515510828,m/s,11.0,Below,Low,2.227702363410704,2027
Los Angeles,2027-03,Windstorm,13.545939909099644,m/s,11.0,Above,High,6.419862240472558,2027
Los Angeles,2027-04,Windstorm,12.34407713800553,m/s,11.0,Above,High,5.897206351299615,2027
Los Angeles,2027-05,Windstorm,12.044849751730675,m/s,11.0,Above,High,5.767080883234732,2027
Los Angeles,2027-06,Windstorm,6.497376165754978,m/s,11.0,Below,Medium,3.354642617007335,2027
Los Angeles,2027-07,Windstorm,4.413331443587611,m/s,11.0,Below,Low,2.448350922532952,2027
Los Angeles,2027-08,Windstorm,4.676047738095428,m/s,11.0,Below,Low,2.562598756652319,2027
Los Angeles,2027-09,Windstorm,7.415587270332747,m/s,11.0,Below,Medium,3.753946475029894,2027
Los Angeles,2027-10,Windstorm,7.567167169629204,m/s,11.0,Below,Medium,3.819864256121835,2027
Los Angeles,2027-11,Windstorm,6.239278754567499,m/s,11.0,Below,Low,3.242403403694634,2027
Los Angeles,2027-12,Windstorm,16.506773483432045,m/s,11.0,Above,High,7.707444435132802,2027
Chicago,2027-01,Heatwave,14.02189904381356,°C,32.0,Below,Medium,3.8956142566031486,2027
Chicago,2027-02,Heatwave,13.986580795405764,°C,32.0,Below,Medium,3.888628562110176,2027
Chicago,2027-03,Heatwave,10.70139296111604,°C,32.0,Below,Low,3.238842131667792,2027
Chicago,2027-04,Heatwave,20.574763879734128,°C,32.0,Below,Medium,5.191723601238183,2027
Chicago,2027-05,Heatwave,22.47912051032552,°C,32.0,Below,High,5.568391590923712,2027
Chicago,2027-06,Heatwave,32.48178531634049,°C,32.0,Above,High,7.546846457757035,2027
Chicago,2027-07,Heatwave,37.33127650282338,°C,32.0,Above,Very High,8.506040795029323,2027
Chicago,2027-08,Heatwave,32.22701026993622,°C,32.0,Above,High,7.49645379337393,2027
Chicago,2027-09,Heatwave,32.26132293976275,°C,32.0,Above,High,7.503240591685067,2027
Chicago,2027-10,Heatwave,24.10946953487162,°C,32.0,Below,High,5.890862854812365,2027
Chicago,2027-11,Heatwave,14.32198513838429,°C,32.0,Below,Medium,3.954969119110933,2027
Chicago,2027-12,Heatwave,14.28065128364368,°C,32.0,Below,Medium,3.9467935811255583,2027
Chicago,2027-01,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2027
Chicago,2027-01,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Chicago,2027-02,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2027
Chicago,2027-02,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Chicago,2027-03,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2027
Chicago,2027-03,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Chicago,2027-04,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2027
Chicago,2027-04,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Chicago,2027-05,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2027
Chicago,2027-05,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Chicago,2027-06,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2027
Chicago,2027-06,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Chicago,2027-07,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2027
Chicago,2027-07,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Chicago,2027-08,Drought,0.451492114707039,mm,0.0115479307937854,Above,Low,1.737547890088183,2027
Chicago,2027-08,Flood,0.451492114707039,mm,50.0,Below,Low,1.737547890088183,2027
Chicago,2027-09,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2027
Chicago,2027-09,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Chicago,2027-10,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2027
Chicago,2027-10,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Chicago,2027-11,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2027
Chicago,2027-11,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Chicago,2027-12,Drought,0.0,mm,0.0115479307937854,Below,Low,1.0,2027
Chicago,2027-12,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Chicago,2027-01,Cyclone,1011.3724976297684,hPa,1011.0,Above,High,5.6298647510456865,2027
Chicago,2027-02,Cyclone,1022.2864603951424,hPa,1011.0,Above,High,7.722887415325953,2027
Chicago,2027-03,Cyclone,1018.3928521063898,hPa,1011.0,Above,High,6.976191593708914,2027
Chicago,2027-04,Cyclone,1010.708067156788,hPa,1011.0,Below,High,5.502443752029778,2027
Chicago,2027-05,Cyclone,1008.8329515869532,hPa,1011.0,Below,Medium,5.142843900886738,2027
Chicago,2027-06,Cyclone,1015.912830760502,hPa,1011.0,Above,High,6.500586078422528,2027
Chicago,2027-07,Cyclone,1018.4101906956446,hPa,1011.0,Above,High,6.9795166976200305,2027
Chicago,2027-08,Cyclone,1019.4583709527916,hPa,1011.0,Above,High,7.180531222007097,2027
Chicago,2027-09,Cyclone,1025.9353096864295,hPa,1011.0,Above,Very High,8.422644637279896,2027
Chicago,2027-10,Cyclone,1012.392628979486,hPa,1011.0,Above,High,5.825500202751248,2027
Chicago,2027-11,Cyclone,1015.2533702555749,hPa,1011.0,Above,High,6.374118193871079,2027
Chicago,2027-12,Cyclone,1008.774613223192,hPa,1011.0,Below,Medium,5.131656074780475,2027
Chicago,2027-01,Windstorm,12.766688550026222,m/s,11.0,Above,High,6.0809880180894345,2027
Chicago,2027-02,Windstorm,6.803036337926699,m/s,11.0,Below,Medium,3.487565520448077,2027
Chicago,2027-03,Windstorm,10.014507586402138,m/s,11.0,Below,Medium,4.884142901239442,2027
Chicago,2027-04,Windstorm,12.74926123964111,m/s,11.0,Above,High,6.07340937714615,2027
Chicago,2027-05,Windstorm,8.670943276533508,m/s,11.0,Below,Medium,4.299865048622248,2027
Chicago,2027-06,Windstorm,4.604946685862927,m/s,11.0,Below,Low,2.531678934049045,2027
Chicago,2027-07,Windstorm,3.756832741899742,m/s,11.0,Below,Low,2.1628583347567334,2027
Chicago,2027-08,Windstorm,6.988401159857658,m/s,11.0,Below,Medium,3.5681754021731873,2027
Chicago,2027-09,Windstorm,6.118690766062,m/s,11.0,Below,Low,3.18996312193223,2027
Chicago,2027-10,Windstorm,6.350773948692829,m/s,11.0,Below,Medium,3.290889488150878,2027
Chicago,2027-11,Windstorm,10.053321765934154,m/s,11.0,Below,Medium,4.901022082460237,2027
Chicago,2027-12,Windstorm,10.501578501227268,m/s,11.0,Below,Medium,5.095956169942706,2027
Houston,2027-01,Heatwave,13.850354433217904,°C,32.0,Below,Medium,3.86168397139476,2027
Houston,2027-02,Heatwave,25.64017770820345,°C,32.0,Below,High,6.1936258778628615,2027
Houston,2027-03,Heatwave,26.081159254196745,°C,32.0,Below,High,6.28084884322,2027
Houston,2027-04,Heatwave,30.48675103749392,°C,32.0,Below,High,7.152243084053081,2027
Houston,2027-05,Heatwave,35.683123192353584,°C,32.0,Above,Very High,8.18004797195426,2027
Houston,2027-06,Heatwave,42.81060593080639,°C,32.0,Above,Very High,9.589812588247584,2027
Houston,2027-07,Heatwave,44.23156412869135,°C,32.0,Above,Very High,9.870867858687284,2027
Houston,2027-08,Heatwave,42.57909884725447,°C,32.0,Above,Very High,9.544022158892774,2027
Houston,2027-09,Heatwave,39.0442626539994,°C,32.0,Above,Very High,8.844857085821584,2027
Houston,2027-10,Heatwave,34.80467811530872,°C,32.0,Above,Very High,8.006297879190969,2027
Houston,2027-11,Heatwave,25.54214248489676,°C,32.0,Below,High,6.174235218630176,2027
Houston,2027-12,Heatwave,16.921004306540677,°C,32.0,Below,Medium,4.469036342391273,2027
Houston,2027-01,Drought,0.0,mm,0.0,Above,Low,1.0,2027
Houston,2027-01,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Houston,2027-02,Drought,0.0,mm,0.0,Above,Low,1.0,2027
Houston,2027-02,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Houston,2027-03,Drought,0.0,mm,0.0,Above,Low,1.0,2027
Houston,2027-03,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Houston,2027-04,Drought,0.0,mm,0.0,Above,Low,1.0,2027
Houston,2027-04,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Houston,2027-05,Drought,0.0,mm,0.0,Above,Low,1.0,2027
Houston,2027-05,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Houston,2027-06,Drought,0.0,mm,0.0,Above,Low,1.0,2027
Houston,2027-06,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Houston,2027-07,Drought,0.0,mm,0.0,Above,Low,1.0,2027
Houston,2027-07,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Houston,2027-08,Drought,0.0,mm,0.0,Above,Low,1.0,2027
Houston,2027-08,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Houston,2027-09,Drought,0.0,mm,0.0,Above,Low,1.0,2027
Houston,2027-09,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Houston,2027-10,Drought,0.0,mm,0.0,Above,Low,1.0,2027
Houston,2027-10,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Houston,2027-11,Drought,0.0,mm,0.0,Above,Low,1.0,2027
Houston,2027-11,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Houston,2027-12,Drought,0.0,mm,0.0,Above,Low,1.0,2027
Houston,2027-12,Flood,0.0,mm,50.0,Below,Low,1.0,2027
Houston,2027-01,Cyclone,1022.0863377443252,hPa,1011.0,Above,High,7.684508940632495,2027
Houston,2027-02,Cyclone,1021.2630793241364,hPa,1011.0,Above,High,7.526628749078098,2027
Houston,2027-03,Cyclone,1009.6483936665126,hPa,1011.0,Below,Medium,5.299225115539628,2027
Houston,2027-04,Cyclone,1009.7855371043936,hPa,1011.0,Below,Medium,5.325525766358505,2027
Houston,2027-05,Cyclone,1007.559445126384,hPa,1011.0,Below,Medium,4.898617496382672,2027
Houston,2027-06,Cyclone,1009.086536641258,hPa,1011.0,Below,Medium,5.19147511554203,2027
Houston,2027-07,Cyclone,1008.4105407040806,hPa,1011.0,Below,Medium,5.061836152326713,2027
Houston,2027-08,Cyclone,1013.256686256538,hPa,1011.0,Above,High,5.991204585566628,2027
Houston,2027-09,Cyclone,1014.2056512558114,hPa,1011.0,Above,High,6.173192127011184,2027
Houston,2027-10,Cyclone,1017.1929690858268,hPa,1011.0,Above,High,6.746084307243625,2027
Houston,2027-11,Cyclone,1021.8505001365728,hPa,1011.0,Above,High,7.639281238401235,2027
Houston,2027-12,Cyclone,1021.9831864925312,hPa,1011.0,Above,High,7.6647271333737566,2027
Houston,2027-01,Windstorm,3.161936044692993,m/s,11.0,Below,Low,1.9041547042568985,2027
Houston,2027-02,Windstorm,7.001699638237751,m/s,11.0,Below,Medium,3.5739585316697995,2027
Houston,2027-03,Windstorm,12.106874371390004,m/s,11.0,Above,High,5.794053623815713,2027
Houston,2027-04,Windstorm,13.895171598468934,m/s,11.0,Above,High,6.5717331557922085,2027
Houston,2027-05,Windstorm,6.890764160349458,m/s,11.0,Below,Medium,3.5257158518638945,2027
